of I-PER I-PER I-ORG O O O
Foreign I-PER I-PER I-ORG O O O
Economy I-PER I-PER I-ORG O O O
and I-PER I-PER I-ORG O O O
Trade I-PER I-PER I-ORG O O O
, I-PER O O O O O
as I-PER O O O O O
the I-PER B-PER O O O O
delegation I-PER I-PER B-PER O O O
leader I-PER I-PER O O O O
, O O O O O O
and O O O O O O
the B-PER O O O O O
Australian I-PER B-GPE O O O O
delegation I-PER O O O O O
with I-PER O O O O O
Flad I-PER B-PER O O O O
, I-PER O O O O O
director I-PER B-PER O O O O
general I-PER I-PER O O O O
of I-PER I-PER O O O O
Australian I-PER I-PER B-ORG O O O
International I-PER I-PER I-ORG O O O
Development I-PER I-PER I-ORG O O O
Bureau I-PER I-PER I-ORG O O O
Assistance I-PER I-PER I-ORG O O O
Department I-PER I-PER I-ORG O O O
as I-PER O O O O O
the I-PER B-PER O O O O
delegation I-PER I-PER B-PER O O O
leader I-PER I-PER O O O O
, O O O O O O
chaired O O O O O O
the O O O O O O
meeting O O O O O O
. O O O O O O

After O O O O O O
the O O O O O O
talks O O O O O O
were O O O O O O
over O O O O O O
, O O O O O O
the B-PER O O O O O
two I-PER O O O O O
parties I-PER O O O O O
signed O O O O O O
the O O O O O O
summary O O O O O O
of O O O O O O
the O O O O O O
talks O O O O O O
. O O O O O O

At O O O O O O
the O O O O O O
same O O O O O O
time O O O O O O
, O O O O O O
the B-GPE O O O O O
Australia I-GPE B-GPE O O O O
side I-GPE O O O O O
will O O O O O O
provide O O O O O O
China B-GPE O O O O O
with O O O O O O
a O O O O O O
technical O O O O O O
cooperation O O O O O O
grant O O O O O O
of O O O O O O
20 O O O O O O
million O O O O O O
Australian B-GPE O O O O O
dollars O O O O O O
, O O O O O O
which O O O O O O
will O O O O O O
be O O O O O O
mainly O O O O O O
used O O O O O O
in O O O O O O
projects O O O O O O
such O O O O O O
as O O O O O O
personnel B-PER O O O O O
training O O O O O O
, O O O O O O
supporting O O O O O O
the B-PER O O O O O
poor I-PER O O O O O
, O O O O O O
medical O O O O O O
treatment O O O O O O
, O O O O O O
sanitation O O O O O O
, O O O O O O
etc O O O O O O
. O O O O O O

( O O O O O O
End O O O O O O
) O O O O O O

chtb_086.eng O O O O O O
NEWS O O O O O O
STORY O O O O O O

1997-12-27 O O O O O O

Three O O O O O O
Chinese O O O O O O
enterprises O O O O O O
receive O O O O O O
indemnification O O O O O O
from O O O O O O
the O O O O O O
First O O O O O O
National O O O O O O
Bank O O O O O O
of O O O O O O
America O O O O O O

Xinhua B-ORG O O O O O
News I-ORG O O O O O
Agency I-ORG O O O O O
, O O O O O O
Shanghai B-GPE O O O O O
, O O O O O O
December O O O O O O
27 O O O O O O
, O O O O O O
by O O O O O O
wire O O O O O O
( O O O O O O
reporter B-PER B-PER O O O O
Kangxiong I-PER O O O O O
Luo I-PER O O O O O
) O O O O O O

The O O O O O O
lawsuit O O O O O O
by O O O O O O
Chinese B-ORG B-GPE O O O O
enterprises I-ORG O O O O O
suing O O O O O O
the B-ORG O O O O O
First I-ORG O O O O O
National I-ORG O O O O O
Bank I-ORG O O O O O
of I-ORG O O O O O
America I-ORG O O O O O
to O O O O O O
compensate O O O O O O
, O O O O O O
after O O O O O O
more O O O O O O
than O O O O O O
one O O O O O O
year O O O O O O
of O O O O O O
tough O O O O O O
litigation O O O O O O
by O O O O O O
the B-ORG O O O O O
" I-ORG O O O O O
Duan I-ORG O O O O O
& I-ORG O O O O O
Duan I-ORG O O O O O
Law I-ORG O O O O O
Firm I-ORG O O O O O
" I-ORG O O O O O
in I-ORG O O O O O
Shanghai I-ORG B-GPE O O O O
, O O O O O O
has O O O O O O
reached O O O O O O
a O O O O O O
mediated O O O O O O
settlement O O O O O O
in O O O O O O
the B-ORG O O O O O
US I-ORG B-GPE O O O O
Federal I-ORG O O O O O
District I-ORG B-GPE O O O O
Court I-ORG O O O O O
of I-ORG O O O O O
New I-ORG B-GPE O O O O
Mexico I-ORG I-GPE O O O O
. O O O O O O

The B-ORG O O O O O
First I-ORG O O O O O
National I-ORG O O O O O
Bank I-ORG O O O O O
of I-ORG O O O O O
America I-ORG O O O O O
will O O O O O O
totally O O O O O O
compensate O O O O O O
the B-ORG O O O O O
three I-ORG O O O O O
Chinese I-ORG B-GPE O O O O
enterprises I-ORG O O O O O
for O O O O O O
1.850 O O O O O O
million O O O O O O
US B-GPE O O O O O
dollars O O O O O O
. O O O O O O

The B-ORG O O O O O
three I-ORG O O O O O
enterprises I-ORG O O O O O
receiving O O O O O O
indemnification O O O O O O
are O O O O O O
the B-ORG O O O O O
Shanghai I-ORG O O O O O
Household I-ORG O O O O O
Textile I-ORG O O O O O
Import I-ORG O O O O O
& I-ORG O O O O O
Export I-ORG O O O O O
Company I-ORG O O O O O
, O O O O O O
Shanghai B-ORG O O O O O
Rongheng I-ORG O O O O O
International I-ORG O O O O O
Trade I-ORG O O O O O
Import I-ORG O O O O O
& I-ORG O O O O O
Export I-ORG O O O O O
Company I-ORG O O O O O
and O O O O O O
the B-ORG O O O O O
Jiaxing I-ORG O O O O O
Tianfa I-ORG O O O O O
Silk I-ORG O O O O O
Import I-ORG O O O O O
& I-ORG O O O O O
Export I-ORG O O O O O
Company I-ORG O O O O O
of I-ORG O O O O O
Zhejiang I-ORG B-GPE O O O O
Province I-ORG I-GPE O O O O
. O O O O O O

The B-ORG O O O O O
Shanghai I-ORG O O O O O
Household I-ORG O O O O O
Textile I-ORG O O O O O
Import I-ORG O O O O O
& I-ORG O O O O O
Export I-ORG O O O O O
Company I-ORG O O O O O
established O O O O O O
trade O O O O O O
relations O O O O O O
with O O O O O O
the B-ORG O O O O O
Commercial I-ORG O O O O O
Resources I-ORG O O O O O
Company I-ORG O O O O O
of I-ORG O O O O O
New I-ORG B-GPE O O O O
Mexico I-ORG I-GPE O O O O
of I-ORG O O O O O
the I-ORG B-GPE O O O O
US I-ORG I-GPE O O O O
, O O O O O O
beginning O O O O O O
in O O O O O O
1993 O O O O O O
, O O O O O O
and O O O O O O
both B-ORG O O O O O
parties I-ORG O O O O O
agree O O O O O O
to O O O O O O
adopt O O O O O O
the O O O O O O
bank B-ORG O O O O O
trust O O O O O O
method O O O O O O
to O O O O O O
pay O O O O O O
and O O O O O O
accept O O O O O O
commercial O O O O O O
notes O O O O O O
, O O O O O O
but O O O O O O
, O O O O O O
the B-ORG O O O O O
First I-ORG O O O O O
National I-ORG O O O O O
Bank I-ORG O O O O O
of I-ORG O O O O O
America I-ORG O O O O O
has O O O O O O
been O O O O O O
privately O O O O O O
and O O O O O O
directly O O O O O O
delivering O O O O O O
express O O O O O O
mail O O O O O O
sent O O O O O O
from O O O O O O
China B-GPE O O O O O
( O O O O O O
including O O O O O O
commercial O O O O O O
notes O O O O O O
such O O O O O O
as O O O O O O
bills O O O O O O
of O O O O O O
lading O O O O O O
, O O O O O O
etc.) O O O O O O
to O O O O O O
the B-ORG O O O O O
CR I-ORG O O O O O
Company I-ORG O O O O O
free O O O O O O
of O O O O O O
charge O O O O O O
. O O O O O O

The B-ORG O O O O O
CR I-ORG O O O O O
Company I-ORG O O O O O
, O O O O O O
after O O O O O O
collecting O O O O O O
goods O O O O O O
with O O O O O O
bills O O O O O O
of O O O O O O
lading O O O O O O
, O O O O O O
has O O O O O O
been O O O O O O
delaying O O O O O O
making O O O O O O
payments O O O O O O
or O O O O O O
not O O O O O O
paying O O O O O O
and O O O O O O
has O O O O O O
defaulted O O O O O O
on O O O O O O
payments O O O O O O
reaching O O O O O O
as O O O O O O
high O O O O O O
as O O O O O O
1.850 O O O O O O
million O O O O O O
US B-GPE O O O O O
dollars O O O O O O
as O O O O O O
payment O O O O O O
for O O O O O O
goods O O O O O O
. O O O O O O

In O O O O O O
April O O O O O O
of O O O O O O
last O O O O O O
year O O O O O O
, O O O O O O
the B-ORG O O O O O
CR I-ORG O O O O O
Company I-ORG O O O O O
began O O O O O O
bankruptcy O O O O O O
procedures O O O O O O
and O O O O O O
the O O O O O O
debt O O O O O O
compensation O O O O O O
rate O O O O O O
of O O O O O O
all O O O O O O
its B-ORG O O O O O
assets O O O O O O
was O O O O O O
only O O O O O O
5 O O O O O O
% O O O O O O
. O O O O O O

The B-ORG O O O O O
Shanghai I-ORG O O O O O
Rongheng I-ORG O O O O O
International I-ORG O O O O O
Trade I-ORG O O O O O
Import I-ORG O O O O O
& I-ORG O O O O O
Export I-ORG O O O O O
Company I-ORG O O O O O
and O O O O O O
the B-ORG O O O O O
Jiaxing I-ORG O O O O O
Tianfa I-ORG O O O O O
Silk I-ORG O O O O O
Import I-ORG O O O O O
& I-ORG O O O O O
Export I-ORG O O O O O
Company I-ORG O O O O O
of I-ORG O O O O O
Zhejiang I-ORG B-GPE O O O O
Province I-ORG I-GPE O O O O
had O O O O O O
situations O O O O O O
similar O O O O O O
to O O O O O O
the O O O O O O
above O O O O O O
. O O O O O O

Therefore O O O O O O
, O O O O O O
the B-ORG O O O O O
three I-ORG O O O O O
companies I-ORG O O O O O
engaged O O O O O O
the B-ORG O O O O O
Duan I-ORG O O O O O
& I-ORG O O O O O
Duan I-ORG O O O O O
Law I-ORG O O O O O
Firm I-ORG O O O O O
and O O O O O O
authorized O O O O O O
handling O O O O O O
of O O O O O O
such O O O O O O
legal O O O O O O
affairs O O O O O O
as O O O O O O
litigation O O O O O O
and O O O O O O
claims O O O O O O
for O O O O O O
indemnification O O O O O O
in O O O O O O
the B-GPE O O O O O
US I-GPE O O O O O
, O O O O O O
etc O O O O O O
. O O O O O O

After O O O O O O
a O O O O O O
preparation O O O O O O
period O O O O O O
Qihua B-PER O O O O O
Duan I-PER O O O O O
, O O O O O O
a B-PER O O O O O
lawyer I-PER O O O O O
living I-PER O O O O O
in I-PER O O O O O
America I-PER B-GPE O O O O
with I-PER O O O O O
a I-PER O O O O O
Master I-PER O O O O O
's I-PER O O O O O
degree I-PER O O O O O
, O O O O O O
and O O O O O O
a B-PER O O O O O
local I-PER O O O O O
lawyer I-PER O O O O O
from I-PER O O O O O
New I-PER B-GPE O O O O
Mexico I-PER I-GPE O O O O
formally O O O O O O
submitted O O O O O O
a O O O O O O
plaint O O O O O O
indicting O O O O O O
the O O O O O O
First B-ORG O O O O O
National I-ORG O O O O O
Bank I-ORG O O O O O
to O O O O O O
the B-ORG O O O O O
US I-ORG B-GPE O O O O
New I-ORG B-GPE O O O O
Mexico I-ORG I-GPE O O O O
Federal I-ORG O O O O O
District I-ORG B-GPE O O O O
Court I-ORG O O O O O
. O O O O O O

During O O O O O O
the O O O O O O
court B-ORG O O O O O
trial O O O O O O
, O O O O O O
the B-PER O O O O O
opposing I-PER O O O O O
counsel I-PER O O O O O
actually O O O O O O
denied O O O O O O
facts O O O O O O
that O O O O O O
the O O O O O O
Chinese B-ORG B-GPE O O O O
collecting I-ORG O O O O O
bank I-ORG O O O O O
's O O O O O O
delivered O O O O O O
collection O O O O O O
documents O O O O O O
. O O O O O O

At O O O O O O
this O O O O O O
, O O O O O O
counsel B-PER B-PER O O O O
Qihuan I-PER O O O O O
Duan I-PER O O O O O
and O O O O O O
his B-PER B-PER O O O O
colleagues I-PER O O O O O
again O O O O O O
conducted O O O O O O
difficult O O O O O O
investigations O O O O O O
and O O O O O O
evidence O O O O O O
collections O O O O O O
, O O O O O O
and O O O O O O
finally O O O O O O
obtained O O O O O O
the O O O O O O
express O O O O O O
mail O O O O O O
documents O O O O O O
delivery O O O O O O
numbers O O O O O O
and O O O O O O
the O O O O O O
evidence O O O O O O
that O O O O O O
First B-ORG O O O O O
National I-ORG O O O O O
Bank I-ORG O O O O O
signed O O O O O O
and O O O O O O
received O O O O O O
. O O O O O O

At O O O O O O
the O O O O O O
beginning O O O O O O
of O O O O O O
September O O O O O O
of O O O O O O
this O O O O O O
year O O O O O O
, O O O O O O
the B-ORG O O O O O
US I-ORG B-GPE O O O O
Federal I-ORG O O O O O
District I-ORG B-GPE O O O O
Court I-ORG O O O O O
of I-ORG O O O O O
New I-ORG B-GPE O O O O
Mexico I-ORG I-GPE O O O O
reached O O O O O O
a O O O O O O
verdict O O O O O O
: O O O O O O
in O O O O O O
the O O O O O O
claim O O O O O O
lodged O O O O O O
by O O O O O O
the B-ORG O O O O O
plaintiff I-ORG O O O O O
, O O O O O O
the O O O O O O
facts O O O O O O
are O O O O O O
clear O O O O O O
and O O O O O O
the O O O O O O
evidence O O O O O O
plentiful O O O O O O
; O O O O O O
the B-ORG O O O O O
defendant I-ORG O O O O O
, O O O O O O
the B-ORG O O O O O
First I-ORG O O O O O
National I-ORG O O O O O
Bank I-ORG O O O O O
had O O O O O O
obviously O O O O O O
violated O O O O O O
Chapter O O O O O O
Four O O O O O O
of O O O O O O
the O O O O O O
US B-GPE O O O O O
Commercial O O O O O O
Code O O O O O O
of O O O O O O
and O O O O O O
Article O O O O O O
No. O O O O O O
322 O O O O O O
of O O O O O O
the O O O O O O
International B-ORG O O O O O
Chamber I-ORG O O O O O
of I-ORG O O O O O
Commerce I-ORG O O O O O
. O O O O O O

The B-ORG O O O O O
court I-ORG O O O O O
ruled O O O O O O
that O O O O O O
the B-ORG O O O O O
bank I-ORG O O O O O
should O O O O O O
take O O O O O O
full O O O O O O
liability O O O O O O
for O O O O O O
the O O O O O O
amount O O O O O O
of O O O O O O
31 O O O O O O
collection O O O O O O
notes O O O O O O
from O O O O O O
the B-ORG O O O O O
Shanghai I-ORG O O O O O
Household I-ORG O O O O O
Textile I-ORG O O O O O
Import I-ORG O O O O O
& I-ORG O O O O O
Export I-ORG O O O O O
Company I-ORG O O O O O
compensating O O O O O O
1.850 O O O O O O
million O O O O O O
US B-GPE O O O O O
dollars O O O O O O
. O O O O O O

The B-ORG O O O O O
two I-ORG O O O O O
parties I-ORG O O O O O
finally O O O O O O
reached O O O O O O
a O O O O O O
settlement O O O O O O
of O O O O O O
1.7 O O O O O O
million O O O O O O
US B-GPE O O O O O
dollars O O O O O O
. O O O O O O

At O O O O O O
the O O O O O O
same O O O O O O
time O O O O O O
, O O O O O O
the B-ORG O O O O O
defendant I-ORG O O O O O
also O O O O O O
reached O O O O O O
a O O O O O O
mediated O O O O O O
settlement O O O O O O
with O O O O O O
the B-ORG O O O O O
Shanghai I-ORG O O O O O
Rongheng I-ORG O O O O O
International I-ORG O O O O O
Trade I-ORG O O O O O
Import I-ORG O O O O O
& I-ORG O O O O O
Export I-ORG O O O O O
Company I-ORG O O O O O
and O O O O O O
the B-ORG O O O O O
Jiaxing I-ORG O O O O O
Tianfa I-ORG O O O O O
Silk I-ORG O O O O O
Import I-ORG O O O O O
& I-ORG O O O O O
Export I-ORG O O O O O
Company I-ORG O O O O O
of I-ORG O O O O O
Zhejiang I-ORG B-GPE O O O O
Province I-ORG I-GPE O O O O
for O O O O O O
a O O O O O O
claim O O O O O O
sum O O O O O O
of O O O O O O
155,000 O O O O O O
US B-GPE O O O O O
dollars O O O O O O
. O O O O O O

Recently O O O O O O
, O O O O O O
the B-ORG O O O O O
" I-ORG O O O O O
Duan I-ORG O O O O O
& I-ORG O O O O O
Duan I-ORG O O O O O
Law I-ORG O O O O O
Firm I-ORG O O O O O
" O O O O O O
remitted O O O O O O
the O O O O O O
claims O O O O O O
, O O O O O O
totaling O O O O O O
1.850 O O O O O O
million O O O O O O
US B-GPE O O O O O
dollars O O O O O O
, O O O O O O
to O O O O O O
the B-ORG O O O O O
three I-ORG O O O O O
enterprises I-ORG O O O O O
. O O O O O O

It O O O O O O
was O O O O O O
learned O O O O O O
that O O O O O O
the B-ORG O O O O O
" I-ORG O O O O O
Duan I-ORG O O O O O
& I-ORG O O O O O
Duan I-ORG O O O O O
Law I-ORG O O O O O
Firm I-ORG O O O O O
" I-ORG O O O O O
in O O O O O O
Shanghai B-GPE O O O O O
was O O O O O O
founded O O O O O O
in O O O O O O
1993 O O O O O O
by O O O O O O
Qihua B-PER O O O O O
Duan I-PER O O O O O
, O O O O O O
a B-PER O O O O O
lawyer I-PER O O O O O
who I-PER O O O O O
returned I-PER O O O O O
to I-PER O O O O O
China I-PER B-GPE O O O O
with I-PER O O O O O
a I-PER O O O O O
US I-PER B-GPE O O O O
Master I-PER O O O O O
's I-PER O O O O O
degree I-PER O O O O O
. O O O O O O

In O O O O O O
recent O O O O O O
years O O O O O O
, O O O O O O
this B-ORG O O O O O
law I-ORG O O O O O
firm I-ORG O O O O O
has O O O O O O
internationally O O O O O O
won O O O O O O
more O O O O O O
than O O O O O O
ten O O O O O O
foreign-related O O O O O O
economic O O O O O O
cases O O O O O O
, O O O O O O
and O O O O O O
has O O O O O O
recovered O O O O O O
claims O O O O O O
of O O O O O O
nearly O O O O O O
10 O O O O O O
million O O O O O O
US B-GPE O O O O O
dollars O O O O O O
for O O O O O O
domestic B-PER B-GPE O O O O
enterprises I-PER O O O O O
and I-PER O O O O O
citizens I-PER O O O O O
. O O O O O O

( O O O O O O
End O O O O O O
) O O O O O O

chtb_148.eng O O O O O O
NEWS O O O O O O
STORY O O O O O O

1997-03-09 O O O O O O
10:50:59 O O O O O O

The O O O O O O
Siemens O O O O O O
company O O O O O O
is O O O O O O
full O O O O O O
of O O O O O O
confidence O O O O O O
about O O O O O O
investing O O O O O O
in O O O O O O
China O O O O O O

Xinhua B-ORG O O O O O
News I-ORG O O O O O
Agency I-ORG O O O O O
, O O O O O O
Beijing B-GPE O O O O O
, O O O O O O
March O O O O O O
9th O O O O O O

" O O O O O O
China B-GPE O O O O O
's O O O O O O
'Two O O O O O O
Congresses O O O O O O
' O O O O O O
were O O O O O O
held O O O O O O
at O O O O O O
a O O O O O O
very O O O O O O
important O O O O O O
historical O O O O O O
moment O O O O O O
. O O O O O O

Congresses O O O O O O
proliferate O O O O O O
the O O O O O O
basic O O O O O O
theme O O O O O O
of O O O O O O
maintaining O O O O O O
stability O O O O O O
, O O O O O O
and O O O O O O
causing O O O O O O
our O O O O O O
investment O O O O O O
confidence O O O O O O
in O O O O O O
China B-GPE O O O O O
to O O O O O O
greatly O O O O O O
increase O O O O O O
. O O O O O O

" O O O O O O
The B-PER O O O O O
President I-PER O O O O O
of I-PER O O O O O
Siemens I-PER B-ORG O O O O
( I-PER I-ORG O O O O
China I-PER I-ORG O O O O
) I-PER I-ORG O O O O
Company I-PER I-ORG O O O O
, I-PER I-ORG O O O O
Ltd. I-PER I-ORG O O O O
, O O O O O O
Kehenen B-PER O O O O O
made O O O O O O
the O O O O O O
above O O O O O O
comment O O O O O O
while O O O O O O
recently O O O O O O
receiving O O O O O O
reporter B-PER O O O O O
interviews O O O O O O
. O O O O O O

Since O O O O O O
March O O O O O O
, O O O O O O
Mr. B-PER B-PER O O O O
Kehenen I-PER O O O O O
has O O O O O O
focused O O O O O O
attention O O O O O O
on O O O O O O
the O O O O O O
" O O O O O O
Two O O O O O O
Congresses O O O O O O
" O O O O O O
with O O O O O O
utmost O O O O O O
passion O O O O O O
. O O O O O O

He B-PER O O O O O
gets O O O O O O
the O O O O O O
latest O O O O O O
information O O O O O O
on O O O O O O
the O O O O O O
" O O O O O O
Two O O O O O O
Congresses O O O O O O
" O O O O O O
from O O O O O O
papers O O O O O O
and O O O O O O
TV O O O O O O
. O O O O O O

He B-PER O O O O O
said O O O O O O
, O O O O O O
prime B-PER B-PER O O O O
minister I-PER I-PER O O O O
Peng I-PER O O O O O
Li I-PER O O O O O
mentioned O O O O O O
in O O O O O O
the O O O O O O
" O O O O O O
Government O O O O O O
Work O O O O O O
Report O O O O O O
" O O O O O O
that O O O O O O
, O O O O O O
priority O O O O O O
must O O O O O O
be O O O O O O
on O O O O O O
the O O O O O O
development O O O O O O
of O O O O O O
infrastructure O O O O O O
and O O O O O O
the O O O O O O
economy O O O O O O
of O O O O O O
the B-LOC O O O O O
Central I-LOC O O O O O
and I-LOC O O O O O
Western I-LOC O O O O O
regions I-LOC O O O O O
. O O O O O O

This O O O O O O
happens O O O O O O
to O O O O O O
have O O O O O O
the O O O O O O
same O O O O O O
view O O O O O O
as O O O O O O
Siemens B-ORG O O O O O
' O O O O O O
development O O O O O O
strategies O O O O O O
. O O O O O O

In O O O O O O
the O O O O O O
past O O O O O O
year O O O O O O
, O O O O O O
Siemens B-ORG O O O O O
invested O O O O O O
800 O O O O O O
million O O O O O O
US B-GPE O O O O O
dollars O O O O O O
to O O O O O O
complete O O O O O O
Shanxi B-FAC B-GPE O O O O
's I-FAC O O O O O
YangCheng I-FAC B-GPE O O O O
electric I-FAC O O O O O
power I-FAC O O O O O
plant I-FAC O O O O O
project O O O O O O
, O O O O O O
provided O O O O O O
equipment O O O O O O
and O O O O O O
service O O O O O O
to O O O O O O
Shanghai B-FAC B-GPE O O O O
's I-FAC O O O O O
No. I-FAC O O O O O
2 I-FAC O O O O O
subway I-FAC O O O O O
line I-FAC O O O O O
, O O O O O O
participated O O O O O O
in O O O O O O
Shanghai B-FAC B-GPE O O O O
's I-FAC O O O O O
No. I-FAC O O O O O
1 I-FAC O O O O O
subway I-FAC O O O O O
line I-FAC O O O O O
and O O O O O O
the O O O O O O
construction O O O O O O
of O O O O O O
Guangzhou B-FAC B-GPE O O O O
's I-FAC O O O O O
subway I-FAC O O O O O
, O O O O O O
provided O O O O O O
electrical O O O O O O
equipment O O O O O O
to O O O O O O
three B-FAC O O O O O
steel I-FAC O O O O O
factories I-FAC O O O O O
in I-FAC O O O O O
Zhujiang I-FAC B-GPE O O O O
, I-FAC O O O O O
Handan I-FAC B-GPE O O O O
, I-FAC O O O O O
Baotou I-FAC B-GPE O O O O
, O O O O O O
and O O O O O O
established O O O O O O
offices B-ORG O O O O O
in I-ORG O O O O O
places I-ORG B-GPE O O O O
such I-ORG I-GPE O O O O
as I-ORG I-GPE O O O O
Wuhan I-ORG I-GPE B-GPE O O O
, I-ORG I-GPE O O O O
Chengdu I-ORG I-GPE B-GPE O O O
, I-ORG I-GPE O O O O
Kunming I-ORG I-GPE B-GPE O O O
, I-ORG I-GPE O O O O
etc I-ORG I-GPE B-GPE O O O
. O O O O O O

This O O O O O O
year O O O O O O
, O O O O O O
Siemens B-ORG O O O O O
will O O O O O O
diligently O O O O O O
participate O O O O O O
in O O O O O O
China B-GPE O O O O O
's O O O O O O
construction O O O O O O
of O O O O O O
the O O O O O O
Three B-FAC O O O O O
Gorges I-FAC O O O O O
Project I-FAC O O O O O
. O O O O O O

Kehenen B-PER O O O O O
said O O O O O O
, O O O O O O
whether O O O O O O
a B-GPE O O O O O
country I-GPE O O O O O
has O O O O O O
attractive O O O O O O
power O O O O O O
to O O O O O O
foreign O O O O O O
investment O O O O O O
lies O O O O O O
on O O O O O O
whether O O O O O O
it B-GPE O O O O O
has O O O O O O
a O O O O O O
stable O O O O O O
political O O O O O O
environment O O O O O O
and O O O O O O
a B-ORG O O O O O
healthy I-ORG O O O O O
and I-ORG O O O O O
complete I-ORG O O O O O
legal I-ORG O O O O O
system I-ORG O O O O O
. O O O O O O

The B-ORG O O O O O
National I-ORG O O O O O
People I-ORG O O O O O
's I-ORG O O O O O
Congress I-ORG O O O O O
meeting O O O O O O
being O O O O O O
held O O O O O O
here O O O O O O
has O O O O O O
made O O O O O O
outstanding O O O O O O
contributions O O O O O O
to O O O O O O
China B-ORG B-GPE O O O O
's I-ORG O O O O O
legal I-ORG O O O O O
establishment I-ORG O O O O O
. O O O O O O

It O O O O O O
was O O O O O O
learned O O O O O O
that O O O O O O
China B-GPE O O O O O
occupies O O O O O O
a O O O O O O
very O O O O O O
important O O O O O O
status O O O O O O
in O O O O O O
Siemens B-ORG O O O O O
' O O O O O O
Asian B-LOC O O O O O
Pacific I-LOC O O O O O
development O O O O O O
strategy O O O O O O
. O O O O O O

According O O O O O O
to O O O O O O
plans O O O O O O
, O O O O O O
by O O O O O O
the O O O O O O
year O O O O O O
2000 O O O O O O
, O O O O O O
Siemens B-ORG O O O O O
' O O O O O O
total O O O O O O
investment O O O O O O
in O O O O O O
China B-GPE O O O O O
will O O O O O O
exceed O O O O O O
1 O O O O O O
billion O O O O O O
US B-GPE O O O O O
dollars O O O O O O
, O O O O O O
and O O O O O O
sales O O O O O O
amounts O O O O O O
are O O O O O O
planned O O O O O O
to O O O O O O
reach O O O O O O
7 O O O O O O
billion O O O O O O
German B-GPE O O O O O
Marks O O O O O O
. O O O O O O

This O O O O O O
will O O O O O O
be O O O O O O
more O O O O O O
than O O O O O O
half O O O O O O
of O O O O O O
the O O O O O O
total O O O O O O
sale O O O O O O
amount O O O O O O
in O O O O O O
the B-LOC O O O O O
Asia-Pacific I-LOC B-LOC O O O O
region I-LOC O O O O O
. O O O O O O

Then O O O O O O
, O O O O O O
the O O O O O O
total O O O O O O
number O O O O O O
of O O O O O O
employees B-PER O O O O O
in I-PER O O O O O
China I-PER B-GPE O O O O
will O O O O O O
reach O O O O O O
80,000 O O O O O O
. O O O O O O

Currently O O O O O O
, O O O O O O
Germany B-ORG B-GPE O O O O
's I-ORG O O O O O
Siemens I-ORG O O O O O
Company I-ORG O O O O O
in I-ORG O O O O O
China I-ORG B-GPE O O O O
has O O O O O O
a O O O O O O
total O O O O O O
of O O O O O O
34 B-ORG O O O O O
joint-venture I-ORG O O O O O
companies I-ORG O O O O O
, O O O O O O
three B-ORG O O O O O
independent I-ORG O O O O O
corporations I-ORG O O O O O
and O O O O O O
